[21:06:08] [info] VERTEX: Creating window: Game (1280, 720, 1.7777778)
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 37.53996
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 60.094833
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 47.831535
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 11.766911
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 16.318321
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 15.492439
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 16.165733
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 12.399197
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 16.215324
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 19.274235
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 16.981602
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 13.140678
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 15.35511
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] VERTEX: 16.607285
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 307
[21:06:13] [info] APP: 1, 1
[21:06:13] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 22.614956
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 53.117752
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 20.420074
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 15.343666
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 18.866539
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 20.273209
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 15.973091
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.796112
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.679764
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.488552
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.701698
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.794682
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.474247
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.76035
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.681194
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.661644
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.677856
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.725063
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.524315
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.766071
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.705036
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 18.248558
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 15.054703
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.712189
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.667366
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.63351
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 20.924091
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 13.25798
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 15.753746
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.733646
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.703129
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.638279
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.690731
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.532421
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.909122
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.487598
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.652107
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.761303
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.577244
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.622066
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.819954
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.588211
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.656876
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.66212
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.777039
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 19.131184
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 18.857956
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 15.07616
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 13.530731
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.812801
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.606808
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.54625
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.67881
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.69836
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.67738
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 16.627789
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] VERTEX: 18.268585
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 307
[21:06:14] [info] APP: 1, 1
[21:06:14] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 15.068531
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 22.929668
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 17.637253
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 13.2780075
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 12.75301
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.764164
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.551495
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.851425
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.612053
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.814232
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.645432
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.542435
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.625404
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.667843
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 17.902374
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 15.413761
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.654491
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.743183
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.532421
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.712666
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.635895
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.752243
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.66689
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.7346
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.825676
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.566753
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 17.74311
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 15.482426
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.84761
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.424656
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.676426
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.697884
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.739368
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.616821
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.734123
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.577244
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.665459
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.727924
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.663074
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.801357
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.473293
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.654491
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.663074
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.692162
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 27.389526
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 15.722275
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 9.050369
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 14.554024
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.535759
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 16.678333
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 32.055855
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 25.891304
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 17.192364
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 52.2089
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 15.775681
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 10.3058815
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] VERTEX: 13.438225
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 307
[21:06:15] [info] APP: 1, 1
[21:06:15] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.57486
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.608715
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 57.263374
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.47377
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 13.901234
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 15.69128
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 14.02235
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.01553
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 18.823624
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 15.184402
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 49.95632
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 366.51755
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.950607
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 26.478767
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 45.708656
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 14.2736435
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 12.895584
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.87622
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.524315
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.640663
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.745567
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.508102
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 18.008232
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 307
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] APP: 1, 1
[21:06:16] [info] VERTEX: 16.127586
[21:06:16] [info] APP: 307
